Index,Correlation Coefficient,Genes
314,0.09735764737611895,ADAMTSL5
4680,0.0973509576069927,CDH27
8544,0.09734896253028989,ISCU
8153,0.09734323477263404,IARS2
346,0.09728486369954338,ADH1C
7777,0.09728381326230327,HIST1H2AE
7720,0.09726660760135464,HEYL
11521,0.09721396412428099,NCKAP5
3270,0.0971235289605418,CCR4
6662,0.09708896507278811,FTSJ3
12451,0.09705707346836194,OR51A7
17368,0.09703646807778199,TBL1XR1
16238,0.09700165133654609,SLC5A12
1533,0.09699937856958936,BLZF1
9031,0.09699352274230245,KIR3DL2
12671,0.09694472188691892,OTOP2
9090,0.09693593639098076,KLHL26
14670,0.09692533861927452,RDH5
20002,0.09684934696318682,ZNF780A
18353,0.09684305870204475,TRPC7
4305,0.09678948994578669,CSMD3
16963,0.09670908635465394,STAG3L2
14904,0.0966523662535633,RND1
6770,0.09661664184194355,GAL3ST1
19660,0.09660593910883819,ZNF285
18751,0.09659549667581113,UGT2A1
10827,0.09657124926248367,MGST2
7148,0.09655465990817522,GOLGA4
8190,0.09653912185443018,IER5
8954,0.09651578339978427,EPG5
2583,0.09651072377865144,ABRACL
17081,0.09649120517899801,STYX
16646,0.09648233954487369,SOX15
6177,0.09648128374000589,FASTKD3
13493,0.09646982909516523,PLG
14656,0.09646832243884451,RCN3
19014,0.09644783308963636,PQBP2
2483,0.09644187618174117,MB21D2
9068,0.0964314144453345,KLHDC4
17926,0.09642784760677484,TMEM52
3982,0.09640827366490198,CNPY4
14511,0.0963828137530508,RAP2C
5780,0.096380593103107,F2
2448,0.09636435613087599,ANKUB1
17031,0.09635042659607838,STMN4
10345,0.09632632284410794,LYPLA1
6570,0.09627253758121967,FOXF1
4129,0.09622783062990864,COX6A2
603,0.09621820182239395,SLC35G5
13380,0.09617106298774804,PKLR
8839,0.09617007734723136,KERA
9098,0.09615940424936792,KLHL34
14840,0.0961462153319819,RICTOR
11406,0.09613390830586423,NAA20
9115,0.09612559549335206,KLK1
17517,0.09610263610532327,TEX264
14705,0.09607828379716274,REPS2
3293,0.09604454940932813,CD151
5354,0.09600802775205144,EFCAB1
4051,0.09600173096170994,COL5A2
19196,0.09599819135999593,WISP3
18091,0.09595076422526617,TNRC6C
2235,0.09594669200990678,C1orf56
5159,0.09574417069396711,DPYSL3
8971,0.09573913652198461,MGC33953
8441,0.09571787479468656,INPP5B
11410,0.09569810265076295,LSM8
1346,0.09568485128114454,B4GALT3
5368,0.09565744758340944,EFHC2
4135,0.09565585090948656,COX7A2
10973,0.09564514004426526,MORC2
5544,0.09563773376191065,ENC1
7039,0.0956296890501475,GLOD5
11504,0.09562808095578774,NCAPH2
3097,0.09560576288676088,CCDC144NL
16344,0.09559029230490423,SMAD7
9399,0.0955813157396615,LDHAL6A
5109,0.09554741581707527,DOK6
2416,0.09554611242297525,CLHC1
13957,0.09548801075100626,PRKCSH
14499,0.0954833417380209,RANBP6
12712,0.09543645688665903,P2RY10
6959,0.095427701712758,GHRH
4054,0.09541498568903198,COL6A2
17344,0.09538335342173723,TBC1D2
78,0.09537675083064065,ABCB9
10543,0.09536709296859641,MARCKS
4031,0.09529552678054679,COL1A2
16088,0.09527575726332406,SLC26A10
17267,0.09526399503289791,TAL2
19359,0.09526350074863545,ZBTB26
3364,0.09523383100271497,CD79A
19515,0.09522784115009782,ZIC3
10275,0.0951761329098232,LSAMP
18021,0.09516613614051077,TNFAIP1
11693,0.09515399071815726,NETO2
11368,0.09513598806420027,MYO7A
758,0.09513345170780758,ANPEP
17381,0.09510081551605315,TBX18
4318,0.09508554265741807,CSNK2A1
16979,0.09508415980285316,STARD6
228,0.09505989358302509,ACTC1
10150,0.09505437108403396,FLVCR1-AS1
2727,0.09501340941579099,BAALC-AS2
15654,0.0950030497798358,SERPINA5
4557,0.09496875485999781,CYP2J2
4013,0.09496780633851983,COG4
15385,0.09495654470067845,SBF1P1
18148,0.09493416115178395,TP73
4437,0.09490833511378405,CUX2
10388,0.09490791887357852,MAFK
5936,0.09489543496821758,FAM169B
7429,0.0948504277314884,GSDMC
12402,0.09480340718468581,OR3A2
19025,0.09473249780862135,VPS54
3563,0.09471805618060736,CEND1
13009,0.09468371544246651,PDCD4
10725,0.09467925791910467,MESP1
19287,0.09461982079016217,XYLB
7906,0.0946096422338451,HN1L
8991,0.09458772406650205,FLJ37300
16047,0.09457725143120765,SLC25A12
6774,0.09455913256692836,GALC
10498,0.09451478763070244,MAP6
19440,0.09446698884322499,ZDHHC21
2035,0.09440669813362408,C17orf78
6921,0.09437506833299997,GFER
10847,0.09431556151824198,MIER1
12814,0.09416826095871551,C6orf33
8016,0.09411205405262951,HRH1
2956,0.09410473742223388,CAPZA2
3806,0.09407544862467142,CLCA4
14340,0.0940697227241179,QPRT
14989,0.09405972163815285,RNF6
7751,0.09400833542817807,HIGD1C
16251,0.09399604008683361,SLC6A13
1629,0.0939897523749669,BTBD16
14538,0.09398653377715667,RASD2
12950,0.09397753475591206,PCDHGB5
5415,0.09395080308312952,EIF1AY
19916,0.09393195173385613,ZNF658
744,0.09393082609486471,ANO1
4726,0.09392820363122811,DDOST
391,0.09389863365364878,AFAP1L2
3297,0.09387909691059942,CD164L2
11930,0.09384372239643936,NPC1L1
6962,0.09383324904826942,GHR
15076,0.09382930175497697,RPL23AP7
1191,0.0938292034783472,ATP12A
10299,0.09380775059440527,LTBP1
9789,0.09375776232348564,PDCD4-AS1
14167,0.093751963683008,C6orf16
15590,0.09365718047492505,SEMA4C
3162,0.09361047981907263,CCDC68
1863,0.09359013578739389,LINC00341
16393,0.09356490894842627,SMPDL3A
8046,0.09356083039360226,HSD17B13
4287,0.09355830350852344,CSDC2
9652,0.09355759956324748,LOC100133985
17568,0.0934670323325936,TGM5
3717,0.09345941153999095,CHRDL2
9485,0.0934588192890464,LIG4
19818,0.09343714198389727,ZNF534
10960,0.09342414553236737,MOCOS
6251,0.09341771192142499,FBXO48
9715,0.09340513713347608,LINC00410
4503,0.093399319594146,CYB5A
13689,0.0933771358845336,POTEF
406,0.09334217106780204,AGAP1
3915,0.09332010750693426,CLSTN3
19476,0.09331988283906764,ZFP36L2
2756,0.09331190713472162,FAM221B
3441,0.09326758271331437,CDH2
15964,0.0932319754827047,SLC13A1
3911,0.09320484764886312,CLRN3
1425,0.09317192403165933,BCAS3
14255,0.0931630630917371,PTPRC
9688,0.09309871715408152,LOC100272217
4914,0.09308795137737873,DIP2B
7972,0.09305212318745766,HOXC13
10844,0.09301191965029713,MID1
13581,0.09300648883750205,PNPLA3
519,0.0929958043097864,AKR7L
15235,0.09295673507291513,RSPO2
3414,0.09295382056269955,CDC6
13892,0.09293607171472407,C21orf83
9659,0.09293263991122551,CHKB-DT
8265,0.09291718952541234,IGFBP4
9423,0.09283659276034556,LENEP
10514,0.09282978775337261,MAPK6
7617,0.09277217112920053,HBZ
11721,0.09273985819925588,NFATC4
331,0.09268021699231184,AC3
7649,0.09266848127837929,HDAC6
1461,0.09265790800968075,BCORP1
11372,0.09262418211692484,MYOCD
4565,0.09260336214512371,CYP3A5
18311,0.09256931654354746,TRIM72
8950,0.09254572530188397,KIAA1586
13141,0.09253172062926533,PEX3
209,0.0925196630853233,ACSF3
13435,0.09248940840640438,PLCD1
3244,0.09246598895083806,CCND2
246,0.09246143560911506,ACTR3C
20065,0.09238598310395965,ZNF99
6816,0.09237917961367882,GARS
13042,0.09236190034448698,PDE8A
19822,0.09235599677688104,ZNF542P
12777,0.09232227540732141,PAK7
13182,0.09230291176930003,PGD
13120,0.09226119849400291,PENK
19116,0.09222957392259669,WDR45B
10204,0.09220533565581289,LRRC28
10888,0.0921994990168298,MLH3
708,0.09216531014422821,ANKRD34A
9604,0.0921591101505279,LOC100129637
13569,0.09212017009218854,PNMA2
10178,0.09211605359286325,LRP2
1118,0.09210460963989811,ASNS
16704,0.09206990362260438,SPATA13
2982,0.09204630865111045,CASKIN2
14251,0.09201516788052073,PTPN9
16325,0.09200607627381988,SLITRK4
5881,0.09200263762212112,FAM133A
17649,0.09200025795120484,TIMM22
16640,0.09198036658930447,VBCH
9598,0.09198003381846195,LOC100129034
1701,0.09195580079252143,FAM241B
13974,0.09195141415446999,PRM2
6425,0.09193824617392418,FLG2
18008,0.09192556575188464,TMSB4Y
16156,0.09192051086792982,SLC35D2
13608,0.09189308755687,POLD2
10300,0.09188954914872155,C14orf141
14241,0.09188567135775712,PTPN20
589,0.09188274723106216,ALPK2
16295,0.09185339467242559,SLC9A5
6257,0.09181501463050663,FBXO9
11959,0.09180773231404293,NPRL3
9637,0.09177884184061019,PAXIP1-AS2
4568,0.09171286021306906,CYP4A11
5355,0.09160581825377725,EFCAB2
19045,0.09159715269110869,VTCN1
7156,0.09157500454191664,FLJ35171
16966,0.0915717806044831,STAG3
9052,0.09157044239161075,KLF15
13904,0.09156544872289704,PRDX3
19387,0.0915573150527627,ZBTB9
11237,0.0915414253494949,MTRF1L
4591,0.09152177619215399,CYTH3
4868,0.09151407044086882,DHODH
16039,0.09149960284264873,SLC24A1
16019,0.09148302554468364,SLC22A16
13478,0.09147078869295128,PLEKHG7
16971,0.09144169477473607,STAP1
20051,0.0913188772797167,ZNF85
13481,0.09131827213189217,PLEKHH3
3924,0.0911997307769576,CLVS2
2331,0.09118229018642497,GATD3A
8431,0.09118094838816726,INMT
276,0.09115560523887013,MDC2
7441,0.09113562423776121,GSTA1
18730,0.0911216036032886,UCP3
5121,0.0910991861955669,DPEP1
720,0.09106359776411994,ANKRD44
6657,0.09101037943562078,FTL
16440,0.0910058601141305,SNHG3
12656,0.09098380825795503,ODD
5144,0.09096821866013992,DPPA4
11225,0.09096196991616147,MTMR4
7449,0.09088339516050173,GSTM2P1
4944,0.09085738295854073,DKK2
9314,0.09082021477684318,LAMB2
16582,0.09081381241848221,SNX11
14905,0.0907976043834008,RND2
8583,0.09076905901367663,ITGB1BP2
10902,0.09075837173819493,MLPH
10344,0.09075023451605968,LYPD6
596,0.09071084576619798,ALS2CR12
9938,0.09070734979328159,LOC402377
14301,0.09069229690651077,NECTIN4
1825,0.09067058581190815,METTL20
6924,0.09065557922383234,GFM1
4742,0.0906456534414725,DDX20
13196,0.09063315455418623,PGM5P2
8299,0.0906324720914718,IKZF3
17896,0.09059962725457604,TMEM232
9196,0.09058775870431983,KRT6A
8084,0.09058210309958199,HSPA2
15966,0.09053402037850658,SLC13A3
17852,0.09052911890807805,CNEP1R1
8727,0.0905049409824625,KCNH4
1540,0.09049637902744184,BMP2
8995,0.09046838277103958,KIF20A
5046,0.09045553816757114,DNAJC22
9787,0.09044117942933784,PP7080
11471,0.09035216243593709,NAT8
14783,0.09034444431499818,RGS1
6040,0.09029947874588774,FAM46A
4050,0.0902819204877032,COL5A1
10762,0.09028180923682164,MFAP4
9110,0.09027127606144862,KLK11
4011,0.09026410487104573,COG2
3647,0.09025672615133645,CGREF1
15647,0.09024609790709685,SERPINA10
13123,0.09024354255041196,PER2
3312,0.09022084058056026,CD226
20087,0.09019498849327971,ZSCAN10
8831,0.09018925035851057,KDM5C
18436,0.09016356928469912,TSPYL4
10330,0.0901139127665787,LY96
4158,0.09007965317667917,DKFZp547D155
18544,0.09007382121643176,TUBB7P
12967,0.09007163098299953,PCK1
6287,0.09006836151146895,FCN1
13079,0.09005246125286687,PDPR
18237,0.0900401990769666,TREML4
10368,0.09001976471652118,M6PR
5898,0.09000783794826266,FAM149A
14059,0.08998385736807693,PRRX1
7299,0.08997201771037067,GPR39
15831,0.08996495821342955,SHANK1
9446,0.08994827657825556,LGALS4
1189,0.08994598917602092,ATP11B
3323,0.08994052566293152,CD2BP2
14514,0.08993131372980706,RAPGEF3
6956,0.08992162547240065,GHDC
8172,0.08987398823622633,ID3
15412,0.08985075692173393,SCARF1
14408,0.08984938327279365,RAB41
6469,0.08980897427159987,WEE2-AS1
11938,0.08979757219990618,NPFF
6165,0.08978854815455051,FAP
13064,0.08978752214577429,PDILT
8351,0.08978119850797535,IL20RB
2155,0.08976694238659888,SPATA46
19562,0.08974201345932113,ZNF137P
19205,0.08973876449810926,WNT10B
3381,0.08967047094373892,CDADC1
5618,0.08966871740336499,EPN2
11462,0.08964185851637756,MGC20372
16181,0.0896359677801759,SLC38A4
15165,0.08961487839028816,RPS4Y1
3908,0.08959331597013524,CLRN1-AS1
16631,0.08958343333715645,SORCS1
9108,0.08956749118144981,KLHL9
1060,0.08956724435524366,ARSJ
13739,0.08954461176065817,PPFIBP2
11060,0.0895335685457553,MRPL24
4276,0.08951354715733362,CRYGS
17495,0.08950019922518185,TERC
17685,0.08949752336998319,TLN1
4161,0.08947679643120889,CPM
8102,0.08944530426541436,LINC00652
10317,0.08943448335135451,LXN
12346,0.08941846394358699,OR2A9P
5437,0.08941284733722787,EIF3CL
14759,0.0894019924680702,HKE1.5
19167,0.08932582558024241,WFDC10A
3602,0.08932401402725236,CEP97
19089,0.08931408934049705,WDFY3
1179,0.08929343222363316,ATM
6531,0.08928991119130505,FNDC1
1387,0.08927032990420936,BARX2
8511,0.08926471336630738,IQUB
2937,0.08926250104137463,CAPN12
8388,0.08924136087343439,IL7R
11176,0.08923855324910275,MTD
6978,0.08920178094249066,GINS4
6422,0.0891988400101438,FKTN
3601,0.08918443183326376,CEP78
3952,0.08915612504575997,CNGA4
11815,0.08911897550865307,NKX3-1
8923,0.08911789302283307,CFAP92
12166,0.08910579993411366,OAS1
11928,0.08907830894171194,NPBWR2
4593,0.089074497853138,CYTIP
7158,0.0890539067222815,GOLGA6L9
15042,0.08905283374084118,RPF1
9947,0.08905113198982194,HNRNPCL2
6457,0.08904968154372239,FLJ37201
17418,0.08902153580058611,TCF19
20036,0.08901079210114055,ZNF830
9866,0.08899576756532784,LINC00667
6574,0.08896423365192915,FOXI1
7034,0.0889352578073522,GLIS2
2646,0.08889731863711567,AGPAT4-IT1
10726,0.08887797391164344,MESP2
16375,0.08886846834172608,SMEK1
8418,0.08880903701613548,INE2
2676,0.08880894304123575,COA1
10988,0.08876622162874308,MOSPD3
16546,0.0887427817870898,SNORD1C
4955,0.08873419232925554,DLEU7
10266,0.08869290712064339,LRRTM1
17595,0.08867554073346066,THEMIS
26,0.08867483555250376,A1BG
11629,0.08867480439584315,NDUFAF4
3504,0.08866514763895106,CDR2L
14009,0.08866466347473803,PRPF19
16310,0.08865811759622388,SLCO6A1
10780,0.08864912732357241,MFSD6L
15903,0.08863993423212202,PTPNS1
5392,0.08862504039253198,EGLN3
15077,0.08862353654529069,RPL23AP82
6843,0.08860790578951287,GBA2
14689,0.08859998292662717,REG3G
18255,0.08856352830856032,TRIM16
5720,0.08855683775039927,EVI2A
17954,0.08854650152066348,TMEM81
14963,0.08854546522191668,RNF212
16660,0.08854162814337217,SOX9
16651,0.08853799308493522,SOX2-OT
12719,0.08851537267736247,P2RY4
9317,0.08849392876860904,LAMC1
14835,0.08848779384046483,RIBC2
4710,0.08846278274072665,DCXR
5224,0.08845890537485725,DUS4L
8883,0.08845151989727078,KIAA0513
12045,0.08843646526423883,NSUN5
14243,0.08842631384580041,PTPN22
157,0.08840516825974454,ACBD4
11982,0.08836702405104047,NR1I3
4839,0.0883507243047552,DGAT2
8479,0.08831202566912462,IPCEF1
12159,0.08830697493087983,NXPH3
14379,0.08826893994809823,RAB27A
12538,0.08826166082884393,OR5M3
307,0.08825319063307303,ADAMTS7
6789,0.08824616707800141,GALNT5
12463,0.08823963509618411,OR51I1
3489,0.0882038314966621,CDKN1A
17835,0.08819758429709842,TMEM176B
13265,0.08819536075009145,PI15
17314,0.08815577928865473,TAS2R9
7286,0.08814843782524649,GPR1
1377,0.08810313007416512,BAMBI
18957,0.08808072685073574,VEGFB
626,0.08807296027893098,JEAP
19628,0.08806312177793625,ZNF248
11409,0.08805059120292659,NAA35
17497,0.08804462341275571,TERF2IP
7398,0.08801191793917697,GRIP1
19849,0.08799876747612789,HSPC059
11243,0.08799715575740047,MTTP
12457,0.08798678644383717,OR51E1
16431,0.08794928201123606,SR
16959,0.08794747276761691,STAC
2248,0.08794280183213768,CHTOP
17841,0.08793984065075831,TMEM180
17721,0.08792086082932013,TMBIM6
17812,0.08791941383069558,TMEM151B
12184,0.0878816143099734,OCIAD1
4794,0.08787945016343417,DEFB124
18895,0.08785200861360216,USP9Y
14787,0.08782065321304627,RGS2
19668,0.08780218066374132,ZNF2
965,0.08779504310302826,ARHGEF33
8475,0.0877482423017993,NPHP2
5171,0.08774157488308502,DRD4
12068,0.08769480531349216,NTNG1
14590,0.08768900191038055,RBM17
19971,0.08767299829129774,ZNF727
17930,0.08764471642525919,TMEM55B
11029,0.08763448251805075,MRC2
18550,0.08763374073619272,TUBD1
1682,0.0875859563118958,FLJ35301
4468,0.08756131696575342,CXCR4
10727,0.08754182048835973,MESTIT1
17459,0.0875332592866239,TDO2
16506,0.08752196818767835,SNORA5C
17760,0.08750021604589321,TMEM106B
19756,0.0874973805609242,ZNF442
10561,0.08745480389046721,MAST4
16744,0.0874070065014152,SPEF1
19877,0.08739731163100727,ZNF600
272,0.08739231795441835,ADAM19
18968,0.08736441261424005,VGLL3
3301,0.08732557536663776,CD19
4024,0.08731790979561196,COL14A1
18918,0.08725570604233683,VAMP2
13487,0.08723521764859564,PLEKHN1
10728,0.08722556221211965,MEST
2286,0.08720057875793114,C20orf173
5899,0.08718663839050908,FAM149B1
6646,0.08714675328666291,FSIP1
19707,0.08714671717853478,ZNF362
7210,0.08709878078069803,GPD1L
7556,0.0870726940585423,H2BFXP
9790,0.0870519740012503,ZMIZ1-AS1
1534,0.08703675785951241,BMF
7353,0.08699974924486907,GPX7
10605,0.08699340864651904,MCAM
4599,0.08697701393006747,CYorf15B
3142,0.08691531502912582,C3orf73
18769,0.08690362790911188,ULBP2
1476,0.08690133320626946,BEND2
17128,0.08689051412016802,SURF6
13097,0.08686193701607203,PDZD9
8847,0.08683690337414762,KHK
8379,0.08679721996210846,IL3
4831,0.08679394517162123,DEXI
9357,0.08673982713142181,LBX2
359,0.08673535168301627,ADM
16747,0.08672903184714467,SPEM1
11263,0.08671888121819153,MUCL1
5663,0.08671844037859797,ERICH1
14584,0.08667962450759756,RBM12B
17940,0.08667290478123471,TMEM63B
11557,0.0866697833090956,LINC00114
309,0.0866577570247478,ADAMTS9
1929,0.08665009200476441,C15orf39
9718,0.08663507781596132,LINC00924
93,0.0866335310692087,ABCD1
19041,0.08659687340237912,VSTM2L
2439,0.08659675131273657,WDPCP
512,0.08658822746746628,HSD17B5
17713,0.08657520216213091,TM7SF3
10826,0.08656980426130637,MGST1
17654,0.08656503461681221,TIMM9
2220,0.08655666958027822,RIIAD1
17372,0.08654250408334348,TBL3
13071,0.08653197316880257,PDLIM3
15813,0.08652784187659054,SH3BP5L
9651,0.08650881198710211,UXT-AS1
8953,0.08648005554480104,KIAA1614
10138,0.08644146573126024,LPIN1
14386,0.08644086431789301,RAB32
599,0.08641440425009865,ALS2CR6
13371,0.08640861115323742,PKD2L2
13877,0.08639836846437972,MAPE
5157,0.08639780402364432,DPYD
662,0.08639606900257066,ANG
6300,0.08635955015976914,FDPS
1748,0.08634233112138112,ARL14EP
10712,0.08634116964411093,MEIS3
6380,0.08631541925459016,FHOD1
8096,0.08631169701880204,HSPB6
18068,0.08628421055070508,TNK2
12233,0.08627199481978011,OMG
4472,0.08625275288586334,CXXC1
7908,0.08625040725920367,HNF1A
17292,0.08624148180696962,TAS2R13
8093,0.08624105781423838,CMT2F
11165,0.08623670533474032,MST1
12900,0.08620886770233756,CNRS8
12695,0.08618165846596598,OXCT1
13226,0.0861676323049869,PHF20L1
4806,0.08614080685172601,FLJ21129
16455,0.08611572480141355,SNORA14A
1266,0.08611010121003393,ATP8B3
15984,0.0861096169281393,SLC16A5
9027,0.0860857283914572,KIR2DL3
4037,0.08607546622750033,COL25A1
15459,0.0860752249915141,SCML2
8989,0.08606405747885991,KIF18A
1733,0.08604214051179856,C11orf16
17980,0.08603224048721625,DFNB6
17205,0.0860248168164396,SYT7
17771,0.0860200178000892,TMEM119
4766,0.08598930921271213,DDX55
10333,0.08598160289711784,LYG1
701,0.08597816525814768,ANKRD29
12854,0.08597337684515731,PATE4
6450,0.08596707852196638,VLDLR-AS1
15666,0.08595668772643435,SERPINB5
311,0.08594750098114214,ADAMTSL2
7264,0.08593719971334415,GPR153
8058,0.08592668982138787,HSD3B7
6458,0.08590748422170358,TMEM272
1134,0.0858916903727988,ASTN2
10006,0.08588070435333588,FAM86C2P
16398,0.08585064870244156,SMS
3675,0.0858406495219172,CHD9
11028,0.08583941728328456,MRC1
1120,0.08583900181637372,ASPDH
6394,0.08583172984875603,FILIP1
349,0.08583117288672427,ADH6
3082,0.08579315943292252,CCDC12
2420,0.08574661344826906,KANSL1L
7502,0.08574313021756674,GUCA1A
19851,0.08571999813575791,ZNF573
5639,0.08570244901340694,ERBB2IP
15933,0.08568146098852047,SKI
14838,0.0856813671860991,RIC8B
15548,0.08567314128447925,SEC23A
1132,0.08563075942282193,ASTL
10443,0.08562396679899205,MAN1A1
17796,0.08561489164294629,TMEM140
17492,0.08557797595891048,TNS2
3686,0.08555254358331162,CHIC1
439,0.08549455628919873,AGRP
