Index,Correlation Coefficient,Genes
16986,0.12050674481243263,STEAP1
9768,0.1204621853187393,CUTALP
17612,0.12040041299335527,THUMPD2
17672,0.1203892384046065,TLE6
4922,0.1202659445274125,MYRF-AS1
7949,0.12022125329470179,HOXB1
13157,0.12017503286318952,PGAM1
9555,0.12014224756411825,LMTK2
9580,0.12012839015791045,ACVR2B-AS1
11040,0.12009642461090185,MRPL1
8885,0.12007201221178943,KIAA0776
11581,0.12005352376910149,NCS1
787,0.1200202088745897,AP2S1
1883,0.120007707901987,C14orf2
17980,0.12000685213564907,TMPO
5321,0.11997120110562541,EDF1
6037,0.11995532609226862,FAM48A
9622,0.11994479464297239,NPIPB5
500,0.11982062344036709,AKR1C2
12040,0.11981385687503548,NT5C
13828,0.11971968412459984,PPP4R2
11203,0.11969260254868677,MTIF3
19571,0.11963318206704258,ZNF174
2853,0.11962876167264115,CACNB1
17402,0.119618328869312,TCEB2
7387,0.11955584039033543,GRIP1
474,0.11954455492470538,AK7
15611,0.11944941689753179,SEPT2
9560,0.11941432314678743,LNPEP
13719,0.11940880690179162,PPCS
19022,0.11939506430728693,VSIG10
1869,0.11938699052872613,C14orf174
563,0.11937906888742279,ALKBH7
1334,0.11928497083460089,B4GALT2
16610,0.11927616874874453,SOCS7
6519,0.11923242899875935,FNBP4
5493,0.11923039792603435,ELOVL5
14000,0.11920828454332119,PRPF31
8164,0.11920774129314808,IDH1
13966,0.11915634870700509,PRMT1
15056,0.11909965234201007,RPL18A
59,0.11909341628318657,ABCB10
17854,0.11907938707427339,TMEM19
14701,0.11907856871755702,REST
10217,0.11903700937847192,LRRC46
2908,0.11903011511161223,CAMKK1
4748,0.11902186780003296,DDX47
10267,0.1189939572345892,LSM11
3912,0.11897622861968633,CLVS1
13052,0.11896942542500204,PDIK1L
3917,0.11888974160716244,CMAS
5882,0.11885173699147326,FAM138F
15755,0.11884737791648818,SGCA
7537,0.11883484822575305,H2AFJ
16884,0.1188279563188708,SSC5D
15220,0.11880244246703743,RSPH3
1249,0.11876785332887421,ATP7A
9335,0.11871627755192013,LASS6
11606,0.11865174233553126,NDUFA3
19754,0.11863954829205496,ZNF449
9282,0.11862880466138803,L2HGDH
17564,0.11853052390482989,TGOLN2
12212,0.11849138481759304,OLFML1
17997,0.11846728235746413,TMSB10
6448,0.11845048494776554,FLJ37453
14996,0.1183157707306415,ROBLD3
12089,0.11829173227631476,NUDT18
10608,0.1182811328457737,MCFD2
12100,0.11825840789729603,NUDT9
4145,0.11825258734541509,CPEB3
6684,0.1182349270586725,FXYD5
17860,0.11822222717216709,TMEM200C
14629,0.11820978209993326,RBPMS2
5144,0.11815352830474647,DPY19L4
5618,0.11807859191296573,EPS8L2
12999,0.1180476520738412,PDCD4
19146,0.11790259473361453,WDR87
758,0.11789167496613892,ANXA2P2
11795,0.11782809281344406,NKTR
12173,0.11773447003575135,OCIAD1
5722,0.11773045558753331,EXO1
2425,0.11772355860052675,C2orf82
18334,0.11768593595613096,TRO
18753,0.11767527368474477,UHMK1
13612,0.11766167206478116,POLM
999,0.11766012110398899,ARL6IP5
14604,0.11762771329911467,RBM4B
7666,0.11753966198150653,HECTD1
4201,0.11752887808003668,CREB3L2
19546,0.11752322654836805,ZNF124
16105,0.11750415408635385,SLC2A13
13078,0.11748972214702824,PDXP
1310,0.11746307902138944,B3GALT1
6766,0.11744222714847173,GALK1
13007,0.11743013534642419,PDDC1
20042,0.11741454058383305,ZNF853
15063,0.11741273986087009,RPL23
1507,0.1174068693879451,BIRC6
884,0.1173396491144865,AR
533,0.11728843649770562,ALDH5A1
9422,0.1172573548276463,LEPROT
918,0.1172310272772527,ARHGAP19
5441,0.11721205078123245,EIF4A3
8023,0.1171883736171475,HS6ST1
1612,0.11717825937264532,BST2
8187,0.11715721628575371,IFI35
7676,0.1170554186829953,HELZ
3727,0.11705345567423052,CHRND
12330,0.11705334493006013,OR2A2
14327,0.11703926105977559,QKI
14523,0.11702691395974989,RASA4CP
15594,0.11702547072651825,SENP2
7857,0.11700901886690937,HLF
2496,0.11699238092944168,C4orf21
15479,0.11693174340411307,SCRN3
11842,0.11691808943633558,NME3
6065,0.11691567273519513,FAM65B
11490,0.11690072170182471,NCAPD3
9485,0.11686107398210768,LILRB5
14373,0.1168581150348573,RAB2B
10993,0.11672443064230667,MPO
6063,0.11671496815123045,FAM64A
15341,0.11668017283846675,SAMD8
12759,0.11664090062340082,PAIP2B
8962,0.11660879274594742,KIAA1958
19653,0.11653080922102789,ZNF285
16379,0.11651883110374193,SMPD1
2378,0.11645835504176907,C2orf18
11621,0.11644486462459806,NDUFB1
6611,0.11643063078719221,FRMD4B
1619,0.11639005901048477,BTBD16
4986,0.11637316391466487,DMTF1
4249,0.11636128437342487,CRY1
8517,0.11636075435533412,IRF9
16357,0.11627515039386502,SMC5
20077,0.11625749584048067,ZRANB3
15882,0.11617786376668855,SIKE1
4934,0.11617432809942718,DKK3
19562,0.1161589199151229,ZNF148
4490,0.11615432190493453,CYB561D1
1898,0.11606053584312305,C14orf72
6289,0.11603637972878905,FDPSL2A
17528,0.11602276449571891,TFE3
14058,0.11600963449268738,PRSS30P
12112,0.115948527162967,NUP160
18352,0.11593069757108077,TRPM7
13277,0.1159230275751016,PIGH
8720,0.11584053662135432,KCNH8
5896,0.11582950718872692,FAM154A
7913,0.11582469791174306,HNRNPH1
8226,0.11581409079899424,IFRD2
11182,0.11576726384351728,MTCH2
3108,0.1157584697545042,CCDC22
9033,0.11575576079816949,KLC1
17960,0.11575553958669163,TMEM90A
15098,0.11574340394257636,RPL4
10687,0.11573013975866178,MEF2D
10527,0.11570799616143142,MARCH6
10927,0.11570604314695274,MMP7
13971,0.11563010898597355,PRMT7
16061,0.11562062503557168,SLC25A34
8530,0.1155474998483812,ISCA1
2080,0.11553368915204888,C19orf39
9073,0.11553220301657388,KLHL18
4425,0.11547999789417984,CUX1
1336,0.11547192570255295,B4GALT4
8693,0.11545520063217181,KCNAB3
8251,0.11539288165758911,IGFBP1
4098,0.11538884858562239,CORO1C
5729,0.11537690996936807,EXOC5
15064,0.11536043791604222,RPL23A
20062,0.11535437328978868,ZNHIT6
10683,0.11535194058898807,MED9
14216,0.11531918943985897,PTP4A1
11051,0.11528663652075301,MRPL27
10110,0.11521541696856788,LOXL4
19589,0.11518681416229887,ZNF202
15330,0.11517219629501252,SAMD10
13312,0.11511410586340198,PIKFYVE
17638,0.1150778494137914,TIMM16
15874,0.11500590055158535,SIGLEC7
7300,0.11494699193839478,GPR63
14983,0.11494484245865995,RNFT2
11897,0.11494204787726497,NOTCH2
114,0.11493191028199662,ABL1
14278,0.11490595995995498,PURA
2959,0.11490506061890567,CARM1
1088,0.11486240290283463,ASCC2
13908,0.11480888723912741,PRG2
17235,0.11478888040112706,TAF1A
541,0.11478496913697324,ALG10
3127,0.11477110557074123,CCDC43
5171,0.114764341240253,DSCC1
10621,0.11474334974181362,MCM8
228,0.11469876466725168,ACTN3
12969,0.11466651812831748,PCNXL2
1442,0.11464856074906574,BCL7C
17286,0.11463862894900934,TAS2R1
17732,0.11463135346815341,TMED10
15084,0.11456091165838762,RPL34
4500,0.11455259330153997,CYB5RL
6534,0.11452873492551915,FOLR2
3488,0.11451086643063718,CDKN3
12638,0.11450027614271373,OSCP1
10577,0.11447904331094014,MBLAC2
2776,0.11442747014410184,C9orf41
11238,0.11442300274552612,MTX3
2789,0.11440291764309103,C9orf66
340,0.11437038506137161,ADHFE1
10139,0.11435420643030751,LQK1
6630,0.11434648034603656,FSD1
9396,0.11432709997395081,LDLRAD2
9430,0.11429512510898393,LGALS1
5083,0.11428824985344478,DOCK1
7545,0.11424355974372732,H2BFXP
6017,0.11423663903307625,FAM3A
19666,0.11419449526108008,ZNF317
8028,0.11418951555162614,HSCB
16458,0.11411822240146695,SNORA26
5993,0.11406446041481987,FAM21A
12952,0.11403699166566694,PCGF3
11752,0.11401831172295017,NHLRC2
16814,0.1139862532375199,SPSB3
11967,0.11394259323646624,NR1H2
1099,0.11386072283478996,ASH1L
15204,0.11382849370212901,RRP7A
2960,0.11380554109428509,CARNS1
2218,0.11380054020268617,C1orf83
19358,0.11376195968469412,ZBTB38
18793,0.11374928554378229,UPF1
7951,0.11374096824745812,HOXB3
9530,0.11373503838185174,LLGL2
11520,0.11373239222294054,NCOA7
14613,0.11362542218306648,RBMX2
7339,0.11354716384425508,GPX4
15824,0.1135323811676874,SHARPIN
49,0.1135208613533118,ABCA13
10700,0.11351501447246902,MEIS3
4809,0.11347060486582493,DEPDC1B
2753,0.11341435546075788,C9orf142
4358,0.11339917886955074,CTBS
15102,0.11338352495613419,RPL7A
547,0.1133723917582657,ALG1
19788,0.11333151294008302,ZNF506
3487,0.11327702310557046,CDKN2D
10454,0.11325001153372476,MAP1LC3B
7161,0.11317827186111423,GOLPH3
15040,0.11312562237850549,RPL10
12734,0.11307577211637625,PACS2
20001,0.1130514523989202,ZNF786
11682,0.1129162637614493,NETO2
15919,0.11290295795481438,SKI
10587,0.1128814111545137,MBTPS1
9585,0.11288122520065516,LOC100128842
4878,0.1128799798111605,DHX32
8207,0.11285258442108748,IFNA16
13188,0.11284791174559956,PGPEP1
220,0.11281535059962185,ACTL6A
14079,0.11277995402515617,PRUNE
18444,0.11276101861351893,TTBK2
19731,0.11275751737238886,ZNF420
4308,0.11275361817059817,CSNK2A1P
2896,0.1126935641913811,CALU
14854,0.11265639787713723,RIPK2
14276,0.11261635740769245,PUM1
7950,0.1125815699041636,HOXB2
4740,0.11252839217768704,DDX39
1380,0.11247476401856447,BAT2
4229,0.11240964519368672,CRKL
19271,0.11240587082925341,XRCC3
6728,0.11240277748010526,GABRA5
12072,0.1123798835684879,NUCB2
3769,0.11226375479935706,CISD1
10340,0.11225054531398912,LYRM4
516,0.11223814662787862,ALAS2
13233,0.11213454447444009,PHKG2
10011,0.11212651813209913,OCLNP1
13320,0.11210387477114886,PIN4
19657,0.1120973515290998,ZNF28
3798,0.1120828161198164,CLCF1
3511,0.11207983142788354,CEACAM16
6209,0.11199164338716101,FBXO10
19046,0.1119530961355447,VWA5B2
6904,0.11187634700523552,GEMIN7
16553,0.11186931070662319,SNRPB
4661,0.11180786665556171,DCBLD1
10688,0.1118040278082253,MEFV
9864,0.11180141229730067,LINC03019
10488,0.1117443373628533,MAP7
18573,0.11172483693955869,TXLNG
13160,0.1117237184581804,PGAM5
12746,0.11171583331008786,PAFAH1B2
6215,0.1117045645207685,FBXO21
1838,0.11169094046927129,C14orf102
10037,0.11165932875818274,CARMN
7654,0.11163498479292161,HEATR1
9657,0.11163451624058618,LOC100190986
17849,0.11161615618109964,TMEM191A
16124,0.1115679586154557,SLC30A7
17741,0.1115494486258563,TMED7-TICAM2
8430,0.11154682010570226,INPP5B
3229,0.11152348667237928,CCNB2
10515,0.1114999549794848,MAPKSP1
19565,0.11148764778968598,ZNF157
2057,0.1114110730103199,C18orf55
15700,0.11141009198723023,SF3A2
18643,0.11140107251092303,UBE2I
9275,0.1113996865717529,KTELC1
17065,0.11137428377225193,STXBP4
3809,0.11135315906879806,CLDN11
19171,0.11133726009901897,WFS1
18990,0.11130123794722879,VPS13B
19101,0.1112775101032319,WDR36
19391,0.11126365894059005,ZC3H4
14597,0.11124631053279321,RBM42
19232,0.11123484681866155,XAB2
257,0.11117572693614017,ADAM11
6268,0.11114646220967199,FCGR2C
17278,0.11113582023237088,TARS
1330,0.11111236310887734,B4GALNT2
13125,0.11104859476075714,PEX1
16718,0.11104720520442445,SPC24
18590,0.11104719305508426,TXNRD1
3553,0.11101940216559306,CENPA
5581,0.11099599398792785,EPC1
15478,0.11096542688360045,SCRN2
13720,0.11096407110372376,PPDPF
513,0.11095586250276225,AKTIP
2762,0.11094272453287239,C9orf16
3680,0.11091846269931063,CHKB
1933,0.11089728541398135,C15orf5
8995,0.11089521610045845,KIF2A
19924,0.11087859232018711,ZNF678
16123,0.1108380073633443,SLC30A6
19181,0.11083633067217898,WIPF2
7136,0.11081897440585446,GOLGA3
12148,0.11080642553413905,NXPH3
7297,0.11078183196635161,GPR61
13454,0.1107708322603929,PLEKHA7
8191,0.11076810246576287,IFIH1
19304,0.11068587917643243,YME1L1
19479,0.11066645424982188,ZFP91
3493,0.11063490823536086,CDR2
10619,0.11063218592459921,MCM6
9270,0.11062138650939171,KRTCAP2
14293,0.11060319231112635,PVRL4
1574,0.1105997164133887,BRCA2
4119,0.11056888065547357,COX6B1
14414,0.11051427847685934,RAB9B
17523,0.11048710467864264,TFCP2
2566,0.1104689262833272,C6
9974,0.11045968568240175,BMS1P2
8848,0.11042539634415495,KIAA0146
9801,0.11041892397965224,LOC284379
11334,0.11041069824607738,MYLPF
9686,0.11040458427825367,RASAL2-AS1
19226,0.1103807378753418,WWC2
2560,0.1103584478825697,C5orf54
3402,0.11033772282302674,CDC5L
260,0.11033355899610356,ADAM17
13735,0.11031911834620513,PPIAL4G
3055,0.11030469677838262,CCDC112
6137,0.11028615378095423,FAM98C
11141,0.11027700941429909,MSL3L2
1793,0.1102569163660927,C12orf48
4802,0.1102422312271885,DENND4A
13463,0.1101927039590219,PLEKHG3
6696,0.1101491570434077,FZD5
14159,0.11013656209150739,PSORS1C2
14420,0.1101336045417034,RABGAP1
7906,0.11012472362630113,HNRNPA3
17879,0.11009088121412278,TMEM219
19190,0.110073761581485,WLS
3007,0.11003631242189467,CBL
11548,0.11003572005329897,NCRNA00116
10373,0.11002753990261215,MAF
7542,0.11000593846261769,H2AFZ
19096,0.1100032280050752,WDR3
8579,0.10996176941363511,ITGB5
16151,0.10992208845163712,SLC35E3
7633,0.10992078346823318,HDAC1
904,0.10990508486405666,ARFRP1
572,0.10983627136600851,ALOX15B
2226,0.1098134920956603,C1orf92
7688,0.10980685552907836,HERC3
15326,0.10974635268845905,SALL1
15383,0.1097174061480475,SC4MOL
6030,0.1096784928760527,FAM46B
15789,0.1096701510714429,SH2D3A
14663,0.10965883017198513,RDX
13248,0.1096306129829715,PHTF1
15157,0.10961408062158846,RPS5
4794,0.10961003854721903,DEM1
11219,0.10959316297441615,MTMR9L
3715,0.10959229523031198,CHRNA1
3033,0.10955427037652687,CC2D1A
11716,0.10954171586142263,NFIB
14902,0.10953199875818127,RNF113A
15045,0.109504158265067,RPL13
16548,0.10949630532958228,SNRNP48
9506,0.10948138749684444,LIN7C
7145,0.10946831443234616,GOLGA6L5
2580,0.10943629495087376,C6orf125
17542,0.1094149185915471,TGDS
3733,0.10939046852359897,CHST13
122,0.10937676730266706,ABRA
445,0.10937227543294499,AHNAK
9872,0.10936355567081087,ANKRD18DP
6079,0.1093572590218487,FAM71D
17209,0.10934755216329618,TAAR8
7983,0.10929214099244734,HPGD
2763,0.10926001324009404,C9orf169
11877,0.10925755325609159,NOL9
15910,0.10925346005578951,SIX3
13525,0.10925139952362704,PMAIP1
11916,0.10923192455038891,NPB
5990,0.10921207219887041,FAM20A
14466,0.10917723505770233,RAI1
5922,0.10913602721799238,FAM168A
18261,0.10912521671557575,TRIM32
8147,0.10911554317364375,ICA1L
4830,0.10910520868064924,DGCR11
3289,0.1091051976270519,CD180
9766,0.10907094083347527,SMIM13
18118,0.10904021546748624,TOR1AIP2
12003,0.10899891214735198,NRIP1
16343,0.10897715188958046,SMARCAD1
7410,0.1089627830067722,GRSF1
307,0.10895400376468727,ADAR
13207,0.10894468158707633,PHF12
11911,0.10894155963470481,NPAS1
9490,0.10893871135679256,LIMD1
11415,0.10893558026400488,NADSYN1
9031,0.10891145666592576,KL
16580,0.10889967947256289,SNX18
19427,0.10889839485688749,ZDHHC16
4954,0.10887250109261795,DLGAP5
14913,0.10886049004946019,RNF130
2129,0.10883740228942634,C1orf116
18710,0.10883422231910246,UCHL5
13247,0.10880448180388545,PHRF1
5984,0.1088043160499773,FAM19A2
7609,0.10878169878075707,HCFC1R1
17664,0.10877991048200789,TKT
15214,0.10875852031545263,RSC1A1
3042,0.10874167787834799,CCDC101
18921,0.10870909378423842,VASH1
1308,0.10868611514399293,B3GALNT1
11222,0.10868575044813501,MTO1
1672,0.10859691053756881,C10orf118
11342,0.10858684143207603,MYO19
10852,0.10857242060957278,MIR17HG
10872,0.10855633496858591,MLEC
18592,0.10854106697717711,TXNRD3IT1
1664,0.1085083027162089,C10orf107
5637,0.1084873462854893,ERCC4
7580,0.10846372382905177,HAT1
15288,0.10845215980924289,S100A11
1745,0.10841827205147275,C11orf58
6828,0.10836558600640994,GATS
14041,0.1083581026689297,PRRG1
12788,0.10833351820977888,PAPD7
12725,0.10830381162758013,PABPC3
8924,0.10828925808462046,KIAA1409
12092,0.10825980751646946,NUDT22
18184,0.10825915379104928,TPX2
6476,0.10825863509268212,FLJ45340
8599,0.10822595123958871,ITPKB
11044,0.10822410066534179,MRPL19
3149,0.10822073438223208,CCDC66
9376,0.10820446861405572,LCN6
11116,0.10820363800755001,MS4A10
308,0.10819599700623567,ADARB1
3529,0.10819251526800117,CECR1
6497,0.10817684170052032,FLYWCH1
15066,0.10817617794671013,RPL23AP53
11947,0.10815726774259905,NPRL2
10660,0.10813834218126331,MED14
9015,0.10809355906975365,KIR2DL1
16773,0.10808762254717237,SPNS2
1643,0.10807959771670947,BTN2A3
6308,0.10807019423142142,FETUB
5613,0.10805532166422843,EPRS
18933,0.10805074172379137,VCAM1
19196,0.10801529489734411,WNT10B
13046,0.1080056045240555,PDIA2
7096,0.10796971227222255,GNB1L
17227,0.10795834919583151,TADA2B
5526,0.10781020328755685,EMX1
19103,0.10779555174134216,WDR38
7465,0.10771562957223345,GTF2H3
4227,0.10767966194234022,CRISPLD2
19910,0.10760794863027628,ZNF662
616,0.1076060186197244,AMOTL1
5197,0.10757815046892791,DTWD2
6028,0.10757286347608541,FAM45B
8406,0.1075506906327561,INE1
5671,0.1075465434291803,ESD
10318,0.10752539103329825,LY86
17044,0.10750810737871787,STT3B
7264,0.10750757180686792,GPR17
831,0.10746561111163443,APOB48R
3009,0.10745606969667865,CBLC
16545,0.10745005157701376,SNRNP27
597,0.10744152400380426,AMBP
15333,0.1074333222231827,SAMD13
10186,0.10741741536367483,LRRC19
11822,0.10739266250505873,NLRP1
4368,0.10739157768704817,CTH
4625,0.10737809782847463,DAZAP1
16436,0.10737495150867869,SNHG9
4756,0.10735361427343136,DDX55
14552,0.10735360821250743,RASSF7
604,0.10732603810798612,AMFR
7404,0.10728750620202769,GRN
19804,0.10728320548999577,ZNF526
8375,0.10727474325475485,IL6R
18540,0.1072692507793065,TUBB6
12099,0.10726163125941061,NUDT8
16572,0.1072239998065792,SNX11
17014,0.10719160918496419,STK39
10941,0.10715727601309107,MOB2
10670,0.10714186356340165,MED23
16976,0.10714077428949055,STAT4
14258,0.1070974114920042,PTPRQ
10658,0.10708717323059591,MED13
5395,0.1070397751189156,EHMT1
15401,0.10703434073201082,SCARB2
658,0.10702224610609377,ANKFY1
17464,0.10700376385387914,TEAD1
3789,0.10699436182665305,CKS2
4808,0.10697045452946838,DEPDC1
2772,0.1069295299611646,C9orf30
3952,0.10691945884138691,CNN2
19497,0.10691154080427553,ZFYVE9
9513,0.10688966374423382,LIPA
622,0.10688519717489017,AMT
12444,0.10681874176149672,OR51B6
18529,0.10679379826943768,TUBA4B
5125,0.10679189798108378,DPP3
485,0.10679005181732454,AKAP6
9164,0.10678299605892615,KRT23
11503,0.10676912622615824,NCF2
16136,0.10675476906270216,SLC35A3
1177,0.10674235234853888,ATP11A
4577,0.10672644633845739,CYS1
14502,0.10668408754644454,RAPGEF1
11030,0.10667031196877225,MRI1
11313,0.1066228277322112,MYH7
13853,0.10661499722696287,PRAMEF13
804,0.10660468163129314,APBB1IP
9882,0.10658501227626276,GOLGA2P7
15080,0.10654312357091246,RPL31
684,0.1065049537430602,ANKRD2
13721,0.1065041494623224,PPEF1
14350,0.1064898734783283,RAB11FIP3
8614,0.10644581314663384,IZUMO1
2312,0.10643153210572322,C21orf125
17996,0.10640674111595164,TMPRSS9
5776,0.10637822175460757,FA2H
18132,0.10631999562674582,TP53I3
5711,0.10630883884617749,EVI5
16926,0.1062924551191328,ST6GAL2
19963,0.10627037433143748,ZNF727
15807,0.10625415917446508,SH3GL1
4165,0.10623557406962351,CPPED1
5336,0.10620928617186648,EEF1E1
19848,0.10618754254347651,ZNF577
7063,0.10614605244764239,GMCL1
2125,0.10613342005935787,C1orf112
18663,0.10612017264832363,UBE2V2
8549,0.10609089962896268,ITCH
9285,0.1060899081925767,L3MBTL3
16520,0.10607694020449888,SNORA7B
12858,0.10606258525203656,PBK
17030,0.10605971619747677,STOX2
4419,0.10603610370987586,CUL4B
10176,0.10599149176695956,LRRC10
5234,0.10598621719479707,DUSP5P
19882,0.10597909929157817,ZNF619
12597,0.1059644232162692,OR8K3
15574,0.1059571125424986,SEMA3D
4045,0.1059392620676632,COL6A4P2
17150,0.10593290479875718,SYDE2
12820,0.10592942923243232,PARP1
10648,0.10590378087171544,ME3
11963,0.10589372040925264,NR0B1
10349,0.10586539264950635,LYZ
14574,0.10584280925950501,RBM12
3625,0.10583184046422503,CG030
14204,0.10578134044700234,PTH1R
